"target_end_date","q2.5","q10","q20","q25","q35","q50","q65","q75","q80","q90","q97.5","q5","median","q95","forecast_date","location"
"2021-03-18",3,3,4,4,5,6,7,8,8,10,13,3,6,12,2021-03-23,"GE"
"2021-03-19",2,3,4,4,5,6,7,8,9,11,14,2,6,12,2021-03-23,"GE"
"2021-03-20",1,2,4,4,5,6,7,8,9,11,15,2,6,13,2021-03-23,"GE"
"2021-03-21",3,4,5,6,6,8,9,10,11,13,18,3,8,15,2021-03-23,"GE"
"2021-03-22",3,4,5,6,7,8,10,12,12,15,20,3,8,17,2021-03-23,"GE"
"2021-03-23",2,4,5,5,6,8,10,11,12,15,21,3,8,17,2021-03-23,"GE"
"2021-02-17",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-03-24,"GE"
"2021-02-18",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-03-24,"GE"
"2021-02-19",5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-03-24,"GE"
"2021-02-20",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-03-24,"GE"
"2021-02-21",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-03-24,"GE"
"2021-02-22",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-03-24,"GE"
"2021-02-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-24,"GE"
"2021-02-24",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2021-03-24,"GE"
"2021-02-25",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2021-03-24,"GE"
"2021-02-26",2,2,2,2,2,2,2,2,2,2,3,2,2,2,2021-03-24,"GE"
"2021-02-27",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2021-03-24,"GE"
"2021-02-28",0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021-03-24,"GE"
"2021-03-01",0,0,0,0,0,0,0,0,0,0,1,0,0,1,2021-03-24,"GE"
"2021-03-02",5,5,5,5,5,5,5,5,5,5,6,5,5,6,2021-03-24,"GE"
"2021-03-03",4,4,4,4,4,4,4,4,4,5,5,4,4,5,2021-03-24,"GE"
"2021-03-04",3,3,3,3,3,3,3,3,3,4,4,3,3,4,2021-03-24,"GE"
"2021-03-05",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-03-24,"GE"
"2021-03-06",2,2,2,2,2,2,2,2,2,3,3,2,2,3,2021-03-24,"GE"
"2021-03-07",1,1,1,1,1,1,1,1,2,2,2.02499999999998,1,1,2,2021-03-24,"GE"
"2021-03-08",6,6,6,6,6,6,6,6,7,7,8,6,6,7,2021-03-24,"GE"
"2021-03-09",2,2,2,2,2,2,2,3,3,3,4,2,2,4,2021-03-24,"GE"
"2021-03-10",3,3,3,3,3,3,3,4,4,4,5,3,3,5,2021-03-24,"GE"
"2021-03-11",4,4,4,4,4,4,5,5,5,6,6.02499999999998,4,4,6,2021-03-24,"GE"
"2021-03-12",6,6,6,6,6,6,7,7,7,8,9,6,6,8,2021-03-24,"GE"
"2021-03-13",5,5,5,5,5,6,6,6,7,7,8,5,6,8,2021-03-24,"GE"
"2021-03-14",2,2,2,2,2,3,3,4,4,5,6,2,3,5,2021-03-24,"GE"
"2021-03-15",7,7,7,7,8,8,9,9,9,10,11,7,8,11,2021-03-24,"GE"
"2021-03-16",5,5,6,6,6,7,7,8,8,9,10,5,7,10,2021-03-24,"GE"
"2021-03-17",3,3,4,4,5,5,6,6,7,8,9,3,5,8,2021-03-24,"GE"
"2021-03-18",2,3,3,4,4,5,6,6,6.20000000000005,8,10,2,5,9,2021-03-24,"GE"
"2021-03-19",1,2,3,3,4,5,6,6,7,8,11,2,5,9,2021-03-24,"GE"
"2021-03-20",4,5,6,6,7,7,9,10,10,12,15,4,7,14,2021-03-24,"GE"
"2021-03-21",4,5,6,7,7,9,10,11,12,13,17.025,5,9,15,2021-03-24,"GE"
"2021-03-22",5,7,8,8,9,11,12,13,14,16,20,6,11,19,2021-03-24,"GE"
"2021-03-23",2,4,5,5,6,8,9,11,12,15,20,3,8,17,2021-03-24,"GE"
"2021-03-24",2,4,5,6,7,9,11,13,14,17,22,3,9,20,2021-03-24,"GE"
"2021-02-18",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-03-25,"GE"
"2021-02-19",5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-03-25,"GE"
"2021-02-20",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-03-25,"GE"
"2021-02-21",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-03-25,"GE"
"2021-02-22",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-03-25,"GE"
"2021-02-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-25,"GE"
"2021-02-24",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2021-03-25,"GE"
"2021-02-25",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-03-25,"GE"
"2021-02-26",2,2,2,2,2,2,2,2,2,2,3,2,2,2,2021-03-25,"GE"
"2021-02-27",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2021-03-25,"GE"
"2021-02-28",0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021-03-25,"GE"
"2021-03-01",0,0,0,0,0,0,0,0,0,0,1,0,0,1,2021-03-25,"GE"
"2021-03-02",5,5,5,5,5,5,5,5,5,5,6,5,5,6,2021-03-25,"GE"
"2021-03-03",4,4,4,4,4,4,4,4,4,4,5,4,4,5,2021-03-25,"GE"
"2021-03-04",3,3,3,3,3,3,3,3,3,4,4,3,3,4,2021-03-25,"GE"
"2021-03-05",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-03-25,"GE"
"2021-03-06",3,3,3,3,3,3,3,3,3,4,4,3,3,4,2021-03-25,"GE"
"2021-03-07",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-03-25,"GE"
"2021-03-08",7,7,7,7,7,7,7,7,8,8,9,7,7,8,2021-03-25,"GE"
"2021-03-09",2,2,2,2,2,2,2,2.25,3,3,4,2,2,3,2021-03-25,"GE"
"2021-03-10",3,3,3,3,3,3,3,4,4,4,5,3,3,4,2021-03-25,"GE"
"2021-03-11",4,4,4,4,4,4,5,5,5,5,6,4,4,6,2021-03-25,"GE"
"2021-03-12",6,6,6,6,6,6,7,7,7,8,8,6,6,8,2021-03-25,"GE"
"2021-03-13",5,5,5,5,5,5,6,6,6,7,8,5,5,7,2021-03-25,"GE"
"2021-03-14",3,3,3,3,3,4,4,4,4,5,6,3,4,6,2021-03-25,"GE"
"2021-03-15",7,7,7,7,7,8,8,9,9,9.10000000000002,11,7,8,10,2021-03-25,"GE"
"2021-03-16",6,6,6,6,7,7,8,8,8,9,10,6,7,10,2021-03-25,"GE"
"2021-03-17",3,3,3,4,4,4.5,5,5,6,7,8,3,4.5,7.04999999999995,2021-03-25,"GE"
"2021-03-18",2,2,3,3,3,4,5,5,5,6,8,2,4,7,2021-03-25,"GE"
"2021-03-19",1,1,2,2,3,4,4,5,5,6,8,1,4,7,2021-03-25,"GE"
"2021-03-20",4,5,5,6,6,7,8,9,9,10,12,5,7,11,2021-03-25,"GE"
"2021-03-21",3,4,5,6,6,7,8,9,9,11,13,4,7,12,2021-03-25,"GE"
"2021-03-22",6,7,8,8,9,10,11,12,13,15,18,7,10,16,2021-03-25,"GE"
"2021-03-23",2,4,5,5,6,7,9,10,10,12,16,3,7,14,2021-03-25,"GE"
"2021-03-24",3,4,6,6,7,8,10,11,12,14,18.025,3,8,16,2021-03-25,"GE"
"2021-03-25",2,4,5,6,7,9,10,11,12,15,21,3,9,18,2021-03-25,"GE"
"2021-02-19",5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-03-26,"GE"
"2021-02-20",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-03-26,"GE"
"2021-02-21",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-03-26,"GE"
"2021-02-22",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-03-26,"GE"
"2021-02-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-26,"GE"
"2021-02-24",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-03-26,"GE"
"2021-02-25",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-03-26,"GE"
"2021-02-26",2,2,2,2,2,2,2,2,2,2,3,2,2,2,2021-03-26,"GE"
"2021-02-27",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2021-03-26,"GE"
"2021-02-28",0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021-03-26,"GE"
"2021-03-01",0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021-03-26,"GE"
"2021-03-02",5,5,5,5,5,5,5,5,5,5,6,5,5,6,2021-03-26,"GE"
"2021-03-03",4,4,4,4,4,4,4,4,4,4,5,4,4,5,2021-03-26,"GE"
"2021-03-04",3,3,3,3,3,3,3,3,3,3,4,3,3,4,2021-03-26,"GE"
"2021-03-05",1,1,1,1,1,1,1,1,1,1,2,1,1,2,2021-03-26,"GE"
"2021-03-06",3,3,3,3,3,3,3,3,3,3,4,3,3,4,2021-03-26,"GE"
"2021-03-07",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-03-26,"GE"
"2021-03-08",7,7,7,7,7,7,7,7,7,8,8,7,7,8,2021-03-26,"GE"
"2021-03-09",2,2,2,2,2,2,2,2,3,3,3,2,2,3,2021-03-26,"GE"
"2021-03-10",4,4,4,4,4,4,4,4,5,5,6,4,4,5,2021-03-26,"GE"
"2021-03-11",4,4,4,4,4,4,4,5,5,5,6,4,4,5,2021-03-26,"GE"
"2021-03-12",6,6,6,6,6,6,7,7,7,7,8,6,6,8,2021-03-26,"GE"
"2021-03-13",5,5,5,5,5,5,6,6,6,7,7.02499999999998,5,5,7,2021-03-26,"GE"
"2021-03-14",3,3,3,3,3,3,4,4,4,5,6,3,3,5,2021-03-26,"GE"
"2021-03-15",7,7,7,7,7,8,8,8,9,9,10,7,8,10,2021-03-26,"GE"
"2021-03-16",6,6,6,6,6,7,7,8,8,9,10,6,7,9,2021-03-26,"GE"
"2021-03-17",3,3,3,3,4,4,5,5,5,6,7,3,4,7,2021-03-26,"GE"
"2021-03-18",2,2,2,3,3,3,4,5,5,6,7,2,3,6,2021-03-26,"GE"
"2021-03-19",1,1,2,2,2,3,4,4,4.20000000000005,5,7,1,3,6,2021-03-26,"GE"
"2021-03-20",5,6,6,7,7,8,8,9,9,10,12,5,8,11,2021-03-26,"GE"
"2021-03-21",3,4,5,5,6,6,7,8,8,10,12,4,6,11,2021-03-26,"GE"
"2021-03-22",8,9,9,10,10,11,12,13,14,15,19,8,11,16,2021-03-26,"GE"
"2021-03-23",5,7,7,8,8,10,11,12,12,14,18,6,10,16,2021-03-26,"GE"
"2021-03-24",4,5,6,7,8,9,10,11,12,15,19,4,9,17,2021-03-26,"GE"
"2021-03-25",4,6,7,8,9,11,12,14,14,16,21,5,11,18.05,2021-03-26,"GE"
"2021-03-26",3,5,6,7,8,10,12,14,15,17,23,4,10,20,2021-03-26,"GE"
"2021-02-20",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-03-27,"GE"
"2021-02-21",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-03-27,"GE"
"2021-02-22",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-03-27,"GE"
"2021-02-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-27,"GE"
"2021-02-24",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-03-27,"GE"
"2021-02-25",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-03-27,"GE"
"2021-02-26",2,2,2,2,2,2,2,2,2,2,3,2,2,2,2021-03-27,"GE"
"2021-02-27",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-03-27,"GE"
"2021-02-28",0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021-03-27,"GE"
"2021-03-01",0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021-03-27,"GE"
"2021-03-02",5,5,5,5,5,5,5,5,5,5,6,5,5,5,2021-03-27,"GE"
"2021-03-03",4,4,4,4,4,4,4,4,4,4,5,4,4,5,2021-03-27,"GE"
"2021-03-04",3,3,3,3,3,3,3,3,3,3,4,3,3,4,2021-03-27,"GE"
"2021-03-05",1,1,1,1,1,1,1,1,1,1,2,1,1,2,2021-03-27,"GE"
"2021-03-06",3,3,3,3,3,3,3,3,3,4,4,3,3,4,2021-03-27,"GE"
"2021-03-07",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-03-27,"GE"
"2021-03-08",7,7,7,7,7,7,7,7,7,8,8,7,7,8,2021-03-27,"GE"
"2021-03-09",2,2,2,2,2,2,2,2,3,3,4,2,2,3,2021-03-27,"GE"
"2021-03-10",4,4,4,4,4,4,4,5,5,5,6,4,4,5,2021-03-27,"GE"
"2021-03-11",4,4,4,4,4,4,4,5,5,5,6,4,4,5,2021-03-27,"GE"
"2021-03-12",6,6,6,6,6,6,6,7,7,7,8,6,6,8,2021-03-27,"GE"
"2021-03-13",5,5,5,5,5,5,6,6,6,7,7,5,5,7,2021-03-27,"GE"
"2021-03-14",3,3,3,3,3,3,4,4,4,5,6,3,3,5,2021-03-27,"GE"
"2021-03-15",7,7,7,7,7,8,8,8,8.20000000000005,9,10,7,8,10,2021-03-27,"GE"
"2021-03-16",6,6,6,6,6,7,7,8,8,8,10,6,7,9,2021-03-27,"GE"
"2021-03-17",3,3,3,3,4,4,5,5,5,6,7,3,4,7,2021-03-27,"GE"
"2021-03-18",2,2,3,3,3,4,4,5,5,6,7,2,4,6,2021-03-27,"GE"
"2021-03-19",1,1,2,2,2,3,4,4,4,5,7,1,3,6,2021-03-27,"GE"
"2021-03-20",5,6,6,6,7,8,8,9,9,10,12,5,8,11,2021-03-27,"GE"
"2021-03-21",3,4,5,5,6,6,7,8,8,10,12,4,6,11,2021-03-27,"GE"
"2021-03-22",8,9,10,10,11,12,13,14,14,15,18,8,12,16,2021-03-27,"GE"
"2021-03-23",6,7,8,8,9,10,11,12,13,15,18,6,10,17,2021-03-27,"GE"
"2021-03-24",4,6,7,7,8,10,11,12,13,15,18,5,10,17,2021-03-27,"GE"
"2021-03-25",5,7,8,9,10,11,13,14,15,18,22,6,11,20,2021-03-27,"GE"
"2021-03-26",3,6,7,8,9,11,13,14,15,17,21.025,4,11,20,2021-03-27,"GE"
"2021-03-27",4,6,8,9,10,12,14,16,17,20,23.025,5,12,22,2021-03-27,"GE"
"2021-02-21",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-03-28,"GE"
"2021-02-22",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-03-28,"GE"
"2021-02-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-28,"GE"
"2021-02-24",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-03-28,"GE"
"2021-02-25",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-03-28,"GE"
"2021-02-26",2,2,2,2,2,2,2,2,2,2,3,2,2,2,2021-03-28,"GE"
"2021-02-27",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2021-03-28,"GE"
"2021-02-28",0,0,0,0,0,0,0,0,0,0,1,0,0,1,2021-03-28,"GE"
"2021-03-01",0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021-03-28,"GE"
"2021-03-02",5,5,5,5,5,5,5,5,5,5,6,5,5,5.04999999999995,2021-03-28,"GE"
"2021-03-03",4,4,4,4,4,4,4,4,4,4,5,4,4,5,2021-03-28,"GE"
"2021-03-04",3,3,3,3,3,3,3,3,3,3.10000000000002,4,3,3,4,2021-03-28,"GE"
"2021-03-05",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-03-28,"GE"
"2021-03-06",3,3,3,3,3,3,3,3,3,4,4,3,3,4,2021-03-28,"GE"
"2021-03-07",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-03-28,"GE"
"2021-03-08",7,7,7,7,7,7,7,7,7,8,8,7,7,8,2021-03-28,"GE"
"2021-03-09",2,2,2,2,2,2,2,2,2,3,3,2,2,3,2021-03-28,"GE"
"2021-03-10",4,4,4,4,4,4,4,4,5,5,6,4,4,5,2021-03-28,"GE"
"2021-03-11",4,4,4,4,4,4,4,5,5,5,6,4,4,5,2021-03-28,"GE"
"2021-03-12",6,6,6,6,6,6,6,7,7,7,8,6,6,8,2021-03-28,"GE"
"2021-03-13",5,5,5,5,5,5,6,6,6,6,7,5,5,7,2021-03-28,"GE"
"2021-03-14",3,3,3,3,3,3,4,4,4,5,6,3,3,5,2021-03-28,"GE"
"2021-03-15",7,7,7,7,7,8,8,8,9,9,10,7,8,9.04999999999995,2021-03-28,"GE"
"2021-03-16",6,6,6,6,6,7,7,8,8,8,10,6,7,9,2021-03-28,"GE"
"2021-03-17",3,3,3,3,4,4,5,5,5,6,7,3,4,7,2021-03-28,"GE"
"2021-03-18",2,2,3,3,3,4,4,5,5,6,7,2,4,6,2021-03-28,"GE"
"2021-03-19",1,1,2,2,2,3,4,4,4,5,7,1,3,6,2021-03-28,"GE"
"2021-03-20",5,6,6,7,7,8,8,9,10,11,13,5,8,12,2021-03-28,"GE"
"2021-03-21",3,4,5,5,6,7,8,8,9,10,12,4,7,11,2021-03-28,"GE"
"2021-03-22",8,9,10,10,11,12,13,13.25,14,16,18,8,12,17,2021-03-28,"GE"
"2021-03-23",5,7,8,8,9,10,12,13,13,15,18,6,10,16.05,2021-03-28,"GE"
"2021-03-24",5,6,7,8,9,10,12,13,14,16,20,5,10,18,2021-03-28,"GE"
"2021-03-25",5,7,9,9,10,12,14,15,16,19,23,6,12,21,2021-03-28,"GE"
"2021-03-26",4,6,8,9,10,12,14,15,16,19,24,5,12,21,2021-03-28,"GE"
"2021-03-27",5,7,9,10,11,14,16,17,18,21,26,6,14,24,2021-03-28,"GE"
"2021-03-28",5.975,8,10,11,12,14,17,19,20,23,29,6,14,27,2021-03-28,"GE"
"2021-02-22",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-03-29,"GE"
"2021-02-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-29,"GE"
"2021-02-24",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-03-29,"GE"
"2021-02-25",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-03-29,"GE"
"2021-02-26",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-03-29,"GE"
"2021-02-27",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-03-29,"GE"
"2021-02-28",0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021-03-29,"GE"
"2021-03-01",0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021-03-29,"GE"
"2021-03-02",5,5,5,5,5,5,5,5,5,5,6,5,5,5,2021-03-29,"GE"
"2021-03-03",4,4,4,4,4,4,4,4,4,4,5,4,4,4.04999999999995,2021-03-29,"GE"
"2021-03-04",4,4,4,4,4,4,4,4,4,4,5,4,4,5,2021-03-29,"GE"
"2021-03-05",1,1,1,1,1,1,1,1,1,1,2,1,1,2,2021-03-29,"GE"
"2021-03-06",3,3,3,3,3,3,3,3,3,3,4,3,3,4,2021-03-29,"GE"
"2021-03-07",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-03-29,"GE"
"2021-03-08",7,7,7,7,7,7,7,7,7,8,8,7,7,8,2021-03-29,"GE"
"2021-03-09",2,2,2,2,2,2,2,2,2,3,3,2,2,3,2021-03-29,"GE"
"2021-03-10",4,4,4,4,4,4,4,4,4,5,5,4,4,5,2021-03-29,"GE"
"2021-03-11",4,4,4,4,4,4,4,4,5,5,6,4,4,5,2021-03-29,"GE"
"2021-03-12",6,6,6,6,6,6,6,7,7,7,8,6,6,7,2021-03-29,"GE"
"2021-03-13",5,5,5,5,5,5,5,6,6,6,7,5,5,7,2021-03-29,"GE"
"2021-03-14",3,3,3,3,3,3,4,4,4,4,5,3,3,5,2021-03-29,"GE"
"2021-03-15",8,8,8,8,8,8,9,9,9,10,10.025,8,8,10,2021-03-29,"GE"
"2021-03-16",6,6,6,6,6,7,7,7,7,8,9,6,7,8,2021-03-29,"GE"
"2021-03-17",3,3,3,3,3,4,4,4.25,5,5,6,3,4,6,2021-03-29,"GE"
"2021-03-18",2,2,2,2,3,3,3,4,4,5,6,2,3,5,2021-03-29,"GE"
"2021-03-19",2,2,2,2,3,3,4,4,5,5,7,2,3,6,2021-03-29,"GE"
"2021-03-20",5,5,6,6,6,7,7,8,8,9,11,5,7,10,2021-03-29,"GE"
"2021-03-21",3,3,4,4,5,5,6,7,7,8,9.02499999999998,3,5,9,2021-03-29,"GE"
"2021-03-22",8,9,10,10,10,11,12,12,13,14,16,8,11,15,2021-03-29,"GE"
"2021-03-23",4,5,6,6,7,8,9,9,10,11,14,5,8,13,2021-03-29,"GE"
"2021-03-24",3,4,5,5,6,7,8,9,9,11,15,3,7,13,2021-03-29,"GE"
"2021-03-25",3,4,6,6,7,8,10,11,11,13,16,4,8,15,2021-03-29,"GE"
"2021-03-26",3,5,6,6,7,8,10,11,12,14,18,4,8,16,2021-03-29,"GE"
"2021-03-27",3,4,6,6,7,9,10,12,13,16,19.025,3,9,18,2021-03-29,"GE"
"2021-03-28",3,5,6,7,8,10,12,13,15,17,21,4,10,19,2021-03-29,"GE"
"2021-03-29",3,5,7,8,9,11,12,14,15,18,23,4,11,21,2021-03-29,"GE"
"2021-02-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-30,"GE"
"2021-02-24",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-03-30,"GE"
"2021-02-25",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-03-30,"GE"
"2021-02-26",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-03-30,"GE"
"2021-02-27",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-03-30,"GE"
"2021-02-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-30,"GE"
"2021-03-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-30,"GE"
"2021-03-02",5,5,5,5,5,5,5,5,5,5,6,5,5,5,2021-03-30,"GE"
"2021-03-03",4,4,4,4,4,4,4,4,4,4,5,4,4,4,2021-03-30,"GE"
"2021-03-04",4,4,4,4,4,4,4,4,4,4,5,4,4,4,2021-03-30,"GE"
"2021-03-05",1,1,1,1,1,1,1,1,1,1,2,1,1,2,2021-03-30,"GE"
"2021-03-06",3,3,3,3,3,3,3,3,3,3,4,3,3,4,2021-03-30,"GE"
"2021-03-07",1,1,1,1,1,1,1,1,1,1,2,1,1,2,2021-03-30,"GE"
"2021-03-08",7,7,7,7,7,7,7,7,7,8,8,7,7,8,2021-03-30,"GE"
"2021-03-09",2,2,2,2,2,2,2,2,2,3,3,2,2,3,2021-03-30,"GE"
"2021-03-10",4,4,4,4,4,4,4,4,4,5,5,4,4,5,2021-03-30,"GE"
"2021-03-11",4,4,4,4,4,4,4,4,4.20000000000005,5,5.02499999999998,4,4,5,2021-03-30,"GE"
"2021-03-12",6,6,6,6,6,6,6,6,7,7,8,6,6,7,2021-03-30,"GE"
"2021-03-13",5,5,5,5,5,5,5,6,6,6,7,5,5,6,2021-03-30,"GE"
"2021-03-14",3,3,3,3,3,3,4,4,4,4,5,3,3,5,2021-03-30,"GE"
"2021-03-15",8,8,8,8,8,8,9,9,9,9,10.025,8,8,10,2021-03-30,"GE"
"2021-03-16",6,6,6,6,6,6,7,7,7,8,9,6,6,8,2021-03-30,"GE"
"2021-03-17",3,3,3,3,3,4,4,4,5,5,6,3,4,6,2021-03-30,"GE"
"2021-03-18",2,2,2,2,2,3,3,4,4,5,6,2,3,5,2021-03-30,"GE"
"2021-03-19",2,2,2,3,3,3,4,4,4,5,7,2,3,6,2021-03-30,"GE"
"2021-03-20",5,5,6,6,6,7,7,8,8,9,10,5,7,9,2021-03-30,"GE"
"2021-03-21",3,3,4,4,4,5,5,6,6,7,9,3,5,8,2021-03-30,"GE"
"2021-03-22",8,9,9,10,10,11,11,12,12,13,15,8,11,14,2021-03-30,"GE"
"2021-03-23",4,5,6,6,7,7,8,9,9,10,13,5,7,12,2021-03-30,"GE"
"2021-03-24",4,5,5,6,6,7,8,9,10,11,14,4,7,13,2021-03-30,"GE"
"2021-03-25",5,6,7,8,8,9,10,11,12,14,17,6,9,15,2021-03-30,"GE"
"2021-03-26",4,5,6,7,8,9,10,11,12,14,17.025,4,9,16,2021-03-30,"GE"
"2021-03-27",5,6,7,8,9,10,12,13,14,15,19,5,10,18,2021-03-30,"GE"
"2021-03-28",4,6,7,8,9,11,12,14,14,17,20.025,5,11,19,2021-03-30,"GE"
"2021-03-29",3.975,6,7,8,9,10.5,12,14,15,17.1,23,4,10.5,20,2021-03-30,"GE"
"2021-03-30",4,6,8,9,10,12,13.35,15,16,19,24,5,12,22,2021-03-30,"GE"
"2021-02-24",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-03-31,"GE"
"2021-02-25",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-03-31,"GE"
"2021-02-26",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-03-31,"GE"
"2021-02-27",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-03-31,"GE"
"2021-02-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-31,"GE"
"2021-03-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-31,"GE"
"2021-03-02",5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-03-31,"GE"
"2021-03-03",4,4,4,4,4,4,4,4,4,4,5,4,4,4,2021-03-31,"GE"
"2021-03-04",4,4,4,4,4,4,4,4,4,4,5,4,4,4,2021-03-31,"GE"
"2021-03-05",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2021-03-31,"GE"
"2021-03-06",3,3,3,3,3,3,3,3,3,3,4,3,3,4,2021-03-31,"GE"
"2021-03-07",1,1,1,1,1,1,1,1,1,1,2,1,1,2,2021-03-31,"GE"
"2021-03-08",7,7,7,7,7,7,7,7,7,7,8,7,7,8,2021-03-31,"GE"
"2021-03-09",2,2,2,2,2,2,2,2,2,2,3,2,2,3,2021-03-31,"GE"
"2021-03-10",4,4,4,4,4,4,4,4,4,5,5,4,4,5,2021-03-31,"GE"
"2021-03-11",4,4,4,4,4,4,4,4,4,5,5,4,4,5,2021-03-31,"GE"
"2021-03-12",6,6,6,6,6,6,6,6,6,7,7,6,6,7,2021-03-31,"GE"
"2021-03-13",5,5,5,5,5,5,5,5,6,6,7,5,5,6,2021-03-31,"GE"
"2021-03-14",3,3,3,3,3,3,3,3,4,4,5,3,3,4,2021-03-31,"GE"
"2021-03-15",8,8,8,8,8,8,8,9,9,9,10,8,8,9,2021-03-31,"GE"
"2021-03-16",6,6,6,6,6,6,6,7,7,7,8,6,6,8,2021-03-31,"GE"
"2021-03-17",3,3,3,3,3,3,4,4,4,5,5,3,3,5,2021-03-31,"GE"
"2021-03-18",2,2,2,2,2,3,3,3,3,4,5,2,3,4,2021-03-31,"GE"
"2021-03-19",2,2,2,2,2,3,3,3,4,4,5,2,3,5,2021-03-31,"GE"
"2021-03-20",5,5,5,5,5,6,6,7,7,8,9,5,6,8,2021-03-31,"GE"
"2021-03-21",3,3,3,3,4,4,5,5,5,6,7,3,4,7,2021-03-31,"GE"
"2021-03-22",8,8,8,9,9,10,10,11,11,12,13,8,10,12,2021-03-31,"GE"
"2021-03-23",4,4,5,5,5,6,7,7,8,8.10000000000002,10,4,6,9,2021-03-31,"GE"
"2021-03-24",4,5,5,5,6,6,7,8,8,9,12,4,6,10,2021-03-31,"GE"
