"target_end_date","q2.5","q10","q20","q25","q35","q50","q65","q75","q80","q90","q97.5","lwr","med","upr","forecast_date","location"
2021-04-22,57,57,57,57,57,58,58,58,58,59,60,57,58,60,2021-05-11,"CH"
2021-04-23,62,62,62,62,62,63,63,64,64,64,66,62,63,65,2021-05-11,"CH"
2021-04-24,48,48,48,48,49,49,49,50,50,51,52,48,49,52,2021-05-11,"CH"
2021-04-25,44,44,44,44,45,45,46,46,47,47,49,44,45,48,2021-05-11,"CH"
2021-04-26,86,86,86,87,87,87,88,89,89,90,91,86,87,91,2021-05-11,"CH"
2021-04-27,68,68,69,69,69,70,70,71,71,73,75,68,70,74,2021-05-11,"CH"
2021-04-28,59,59,60,60,61,61,62,63,63,64,67,59,61,66,2021-05-11,"CH"
2021-04-29,58,59,59,59,60,61,62,63,63,65,68,58,61,66,2021-05-11,"CH"
2021-04-30,55,56,57,57,58,59,60,61,61,63,66,56,59,64,2021-05-11,"CH"
2021-05-01,38,39,39,40,40,41,43,44,45,47,50,38,41,49,2021-05-11,"CH"
2021-05-02,29,30,31,31,32,33.5,35,36,37,40,43.025,29,33.5,41,2021-05-11,"CH"
2021-05-03,57,58,60,60,61,63,64,66,67,70,74,57,63,72,2021-05-11,"CH"
2021-05-04,41,42,44,44,46,47,49,51,53,56,62.025,41,47,59,2021-05-11,"CH"
2021-05-05,42,44,46,47,48,51,53.35,56,57,61,68,43,51,65,2021-05-11,"CH"
2021-05-06,42,45,46,47,49,52,55,57,59,63.1,74,43,52,68,2021-05-11,"CH"
2021-05-07,35,38,41,42,43,47,51,54,56,62,76,37,47,68.05,2021-05-11,"CH"
2021-05-08,16,19,23,24,27,31,36,40,43,50,66.025,18,31,58,2021-05-11,"CH"
2021-05-09,23,28,32,33,37,41,47,51.25,55,63,81.025,25,41,74,2021-05-11,"CH"
2021-05-10,17.975,22,27,28,32,38,45,51,54,64,89.025,19.95,38,78,2021-05-11,"CH"
2021-05-11,12,19,24,26,31,39,47,54,60,73,111.05,15,39,93,2021-05-11,"CH"
2021-04-07,66,66,66,66,66,66,66,66,66,66,66,66,66,66,2021-05-12,"CH"
2021-04-08,93,93,93,93,93,93,93,93,93,93,93,93,93,93,2021-05-12,"CH"
2021-04-09,80,80,80,80,80,80,80,80,80,80,80,80,80,80,2021-05-12,"CH"
2021-04-10,36,36,36,36,36,36,36,36,36,36,36,36,36,36,2021-05-12,"CH"
2021-04-11,40,40,40,40,40,40,40,40,40,40,40,40,40,40,2021-05-12,"CH"
2021-04-12,98,98,98,98,98,98,98,98,98,98,98.025,98,98,98,2021-05-12,"CH"
2021-04-13,57,57,57,57,57,57,57,57,57,57,58,57,57,57,2021-05-12,"CH"
2021-04-14,62,62,62,62,62,62,62,62,62,62,63,62,62,63,2021-05-12,"CH"
2021-04-15,85,85,85,85,85,85,85,85,85,85,86,85,85,86,2021-05-12,"CH"
2021-04-16,68,68,68,68,68,68,68,68,68,68,69,68,68,69,2021-05-12,"CH"
2021-04-17,43,43,43,43,43,43,43,43,43,44,44,43,43,44,2021-05-12,"CH"
2021-04-18,41,41,41,41,41,41,41,41,41,42,42,41,41,42,2021-05-12,"CH"
2021-04-19,71,71,71,71,71,71,71,71,71,72,72,71,71,72,2021-05-12,"CH"
2021-04-20,80,80,80,80,80,80,80,80,81,81,82,80,80,81,2021-05-12,"CH"
2021-04-21,76,76,76,76,76,76,76,77,77,77,78,76,76,78,2021-05-12,"CH"
2021-04-22,57,57,57,57,57,57,58,58,58,58,59,57,57,59,2021-05-12,"CH"
2021-04-23,62,62,62,62,62,62,63,63,63,64,65,62,62,64,2021-05-12,"CH"
2021-04-24,48,48,48,48,48,48,49,49,49,50,51,48,48,51,2021-05-12,"CH"
2021-04-25,44,44,44,44,44,45,45,45,46,46,47,44,45,47,2021-05-12,"CH"
2021-04-26,86,86,86,86,86,87,87,88,88,89,90,86,87,89,2021-05-12,"CH"
2021-04-27,68,68,68,68,69,69,70,70,70,71,73,68,69,72,2021-05-12,"CH"
2021-04-28,59,59,59,59,60,60,61,61,62,63,64,59,60,63,2021-05-12,"CH"
2021-04-29,58,58,59,59,59,60,60,61,61,62,64,58,60,63,2021-05-12,"CH"
2021-04-30,55,55,56,56,56,57,58,59,59,60,62,55,57,61,2021-05-12,"CH"
2021-05-01,37,38,38,38,39,40,41,41,42,43,46,37,40,45,2021-05-12,"CH"
2021-05-02,29,30,31,31,32,33,34,34,35,36,40,29,33,38,2021-05-12,"CH"
2021-05-03,56,57,58,59,59,60,61,63,63,65,68,57,60,67,2021-05-12,"CH"
2021-05-04,41,42,43,43,44,45,47,48,48,51,55,41,45,53,2021-05-12,"CH"
2021-05-05,43,44,45,46,47,49,50,52,52.2,55,58.025,43,49,57,2021-05-12,"CH"
2021-05-06,43,44,46,46,47,49,51,53,54,56.1,62,43,49,60,2021-05-12,"CH"
2021-05-07,41,43,45,45,46.65,49,51,53.25,55,58,66.025,42,49,62,2021-05-12,"CH"
2021-05-08,19,21,23,24,26,29,31,33,35,40,48,20,29,44.05,2021-05-12,"CH"
2021-05-09,32,34,36,37,39,42,46,50,52,58,69.025,33,42,63,2021-05-12,"CH"
2021-05-10,27,30,33,34,37,40,44.35,48,51,58,73,28,40,65,2021-05-12,"CH"
2021-05-11,12,16,19,20,23,28,33,38,41,51,68.025,13.95,28,60,2021-05-12,"CH"
2021-05-12,7,13,17,19,23,29,35,42,45,57,80.05,10,29,68,2021-05-12,"CH"
2021-04-08,93,93,93,93,93,93,93,93,93,93,93,93,93,93,2021-05-13,"CH"
2021-04-09,80,80,80,80,80,80,80,80,80,80,80,80,80,80,2021-05-13,"CH"
2021-04-10,36,36,36,36,36,36,36,36,36,36,36,36,36,36,2021-05-13,"CH"
2021-04-11,40,40,40,40,40,40,40,40,40,40,40,40,40,40,2021-05-13,"CH"
2021-04-12,98,98,98,98,98,98,98,98,98,98,98,98,98,98,2021-05-13,"CH"
2021-04-13,57,57,57,57,57,57,57,57,57,57,57,57,57,57,2021-05-13,"CH"
2021-04-14,62,62,62,62,62,62,62,62,62,62,63,62,62,62,2021-05-13,"CH"
2021-04-15,85,85,85,85,85,85,85,85,85,85,86,85,85,85,2021-05-13,"CH"
2021-04-16,68,68,68,68,68,68,68,68,68,68,69,68,68,69,2021-05-13,"CH"
2021-04-17,43,43,43,43,43,43,43,43,43,43,44,43,43,44,2021-05-13,"CH"
2021-04-18,41,41,41,41,41,41,41,41,41,41,42,41,41,42,2021-05-13,"CH"
2021-04-19,71,71,71,71,71,71,71,71,71,72,72,71,71,72,2021-05-13,"CH"
2021-04-20,80,80,80,80,80,80,80,80,80,81,81,80,80,81,2021-05-13,"CH"
2021-04-21,76,76,76,76,76,76,76,76,76,77,78,76,76,77,2021-05-13,"CH"
2021-04-22,57,57,57,57,57,57,57,57,58,58,59,57,57,58,2021-05-13,"CH"
2021-04-23,62,62,62,62,62,62,62,63,63,63,64,62,62,64,2021-05-13,"CH"
2021-04-24,48,48,48,48,48,48,48,49,49,49,50,48,48,50,2021-05-13,"CH"
2021-04-25,44,44,44,44,44,44,45,45,45,46,46,44,44,46,2021-05-13,"CH"
2021-04-26,86,86,86,86,86,86,87,87,87,88,89,86,86,88,2021-05-13,"CH"
2021-04-27,68,68,68,68,68,69,69,69,70,70,71,68,69,71,2021-05-13,"CH"
2021-04-28,59,59,59,59,59,60,60,61,61,62,63,59,60,62,2021-05-13,"CH"
2021-04-29,58,58,58,58,59,59,60,60,60,61,63,58,59,62,2021-05-13,"CH"
2021-04-30,55,55,55,56,56,56,57,58,58,59,61,55,56,60,2021-05-13,"CH"
2021-05-01,37,37,38,38,38,39,39,40,40,42,44,37,39,43,2021-05-13,"CH"
2021-05-02,29,29,30,30,31,31,32,33,33,35,37,29,31,36,2021-05-13,"CH"
2021-05-03,56,57,57,58,58,59,60,61,62,63,67,56,59,65,2021-05-13,"CH"
2021-05-04,40,41,42,42,43,44,45,46,47,49,53,41,44,52,2021-05-13,"CH"
2021-05-05,42,44,45,45,46,47,49,50,51,53,57,43,47,55,2021-05-13,"CH"
2021-05-06,42,43,44,45,46,47,49,50,51,54,60,42,47,57,2021-05-13,"CH"
2021-05-07,40,42,43,44,45,47,49,50,52,55,61,41,47,58,2021-05-13,"CH"
2021-05-08,18,20,21,22,23,26,28,31,32,37,45,19,26,41,2021-05-13,"CH"
2021-05-09,29,32,34,34,36,39,42,45,46,52,59.025,30,39,57,2021-05-13,"CH"
2021-05-10,25,28,30,32,34,37,40,43,46,53,65,26,37,59,2021-05-13,"CH"
2021-05-11,9,11,14,15,17,21,25,29,32,39,53,10,21,46,2021-05-13,"CH"
2021-05-12,5,8,12,13,16,19,25,28,32,41,59,6,19,50,2021-05-13,"CH"
2021-05-13,6,10,13,15,18,23,28,33,36,46,68,8,23,57,2021-05-13,"CH"
2021-04-09,80,80,80,80,80,80,80,80,80,80,80,80,80,80,2021-05-14,"CH"
2021-04-10,36,36,36,36,36,36,36,36,36,36,36,36,36,36,2021-05-14,"CH"
2021-04-11,40,40,40,40,40,40,40,40,40,40,40,40,40,40,2021-05-14,"CH"
2021-04-12,98,98,98,98,98,98,98,98,98,98,98,98,98,98,2021-05-14,"CH"
2021-04-13,58,58,58,58,58,58,58,58,58,58,58,58,58,58,2021-05-14,"CH"
2021-04-14,63,63,63,63,63,63,63,63,63,63,63,63,63,63,2021-05-14,"CH"
2021-04-15,85,85,85,85,85,85,85,85,85,85,85,85,85,85,2021-05-14,"CH"
2021-04-16,68,68,68,68,68,68,68,68,68,68,69,68,68,68,2021-05-14,"CH"
2021-04-17,43,43,43,43,43,43,43,43,43,43,44,43,43,43,2021-05-14,"CH"
2021-04-18,41,41,41,41,41,41,41,41,41,41,42,41,41,42,2021-05-14,"CH"
2021-04-19,72,72,72,72,72,72,72,72,72,72,73,72,72,73,2021-05-14,"CH"
2021-04-20,80,80,80,80,80,80,80,80,80,80,81,80,80,81,2021-05-14,"CH"
2021-04-21,78,78,78,78,78,78,78,78,78,79,79,78,78,79,2021-05-14,"CH"
2021-04-22,57,57,57,57,57,57,57,57,57,58,58,57,57,58,2021-05-14,"CH"
2021-04-23,63,63,63,63,63,63,63,63,64,64,65,63,63,64,2021-05-14,"CH"
2021-04-24,48,48,48,48,48,48,48,48,49,49,50,48,48,49,2021-05-14,"CH"
2021-04-25,44,44,44,44,44,44,44,45,45,45,46,44,44,46,2021-05-14,"CH"
2021-04-26,86,86,86,86,86,86,87,87,87,88,88,86,86,88,2021-05-14,"CH"
2021-04-27,68,68,68,68,68,68,69,69,69,70,71,68,68,70,2021-05-14,"CH"
2021-04-28,59,59,59,59,59,59,60,60,61,61,62,59,59,62,2021-05-14,"CH"
2021-04-29,60,60,60,60,60,61,61,62,62,63,64,60,61,63,2021-05-14,"CH"
2021-04-30,55,55,55,55,56,56,57,57,57,58,60,55,56,59,2021-05-14,"CH"
2021-05-01,39,39,39,39,40,40,41,41,42,43,44,39,40,44,2021-05-14,"CH"
2021-05-02,31,31,32,32,32,33,34,34,35,36,38,31,33,37,2021-05-14,"CH"
2021-05-03,58,58,59,59,60,61,61,62,62,64,66,58,61,65,2021-05-14,"CH"
2021-05-04,42,43,43,44,44,45,46,47,47.2,49,52,42,45,51,2021-05-14,"CH"
2021-05-05,46,47,48,48,49,50,51,52,53,55,59,47,50,57,2021-05-14,"CH"
2021-05-06,43,44,45,45,46,47,49,50,51,54,58,43,47,56,2021-05-14,"CH"
2021-05-07,40,41,43,43,44,46,48,49,50,53,59,40.95,46,56,2021-05-14,"CH"
2021-05-08,23,24,26,27,28,30,32,34,36,39,47,23,30,43,2021-05-14,"CH"
2021-05-09,32.975,35,37,37,39,41,44,46,48,53,63,34,41,58,2021-05-14,"CH"
2021-05-10,34,36,38,39,41,44,48,51,53,59,69,35,44,63.05,2021-05-14,"CH"
2021-05-11,31,35,37,39,41,44,49,53,56,64,78.025,33,44,70,2021-05-14,"CH"
2021-05-12,21,25,29,30,33,37,42,47,49,56,75.025,23,37,64.05,2021-05-14,"CH"
2021-05-13,8,12,16,18,21,26,32,38,42,52,78.025,10,26,62.05,2021-05-14,"CH"
2021-05-14,8,14,18,21,24,30,37,42.25,46,56.1,75.0749999999999,11,30,67,2021-05-14,"CH"
2021-04-10,36,36,36,36,36,36,36,36,36,36,36,36,36,36,2021-05-15,"CH"
2021-04-11,40,40,40,40,40,40,40,40,40,40,40,40,40,40,2021-05-15,"CH"
2021-04-12,98,98,98,98,98,98,98,98,98,98,98,98,98,98,2021-05-15,"CH"
2021-04-13,58,58,58,58,58,58,58,58,58,58,58,58,58,58,2021-05-15,"CH"
2021-04-14,63,63,63,63,63,63,63,63,63,63,63.025,63,63,63,2021-05-15,"CH"
2021-04-15,85,85,85,85,85,85,85,85,85,85,86,85,85,85,2021-05-15,"CH"
2021-04-16,68,68,68,68,68,68,68,68,68,68,69,68,68,68,2021-05-15,"CH"
2021-04-17,43,43,43,43,43,43,43,43,43,43,44,43,43,44,2021-05-15,"CH"
2021-04-18,41,41,41,41,41,41,41,41,41,41,42,41,41,42,2021-05-15,"CH"
2021-04-19,72,72,72,72,72,72,72,72,72,72,73,72,72,73,2021-05-15,"CH"
2021-04-20,80,80,80,80,80,80,80,80,80,81,81,80,80,81,2021-05-15,"CH"
2021-04-21,78,78,78,78,78,78,78,78,78,79,79,78,78,79,2021-05-15,"CH"
2021-04-22,57,57,57,57,57,57,57,57,57,58,58.025,57,57,58,2021-05-15,"CH"
2021-04-23,63,63,63,63,63,63,63,63,63,64,65,63,63,64,2021-05-15,"CH"
2021-04-24,48,48,48,48,48,48,48,48,49,49,50,48,48,50,2021-05-15,"CH"
2021-04-25,44,44,44,44,44,44,44,45,45,45,46,44,44,46,2021-05-15,"CH"
2021-04-26,86,86,86,86,86,86,87,87,87,88,89,86,86,88,2021-05-15,"CH"
2021-04-27,68,68,68,68,68,68,69,69,69,70,71,68,68,70,2021-05-15,"CH"
2021-04-28,59,59,59,59,59,60,60,60,61,61,63,59,60,62,2021-05-15,"CH"
2021-04-29,60,60,60,60,60,61,61,62,62,63,64,60,61,63,2021-05-15,"CH"
2021-04-30,55,55,55,55,56,56,56,57,57,58,60,55,56,59,2021-05-15,"CH"
2021-05-01,39,39,39,40,40,40,41,42,42,43,45,39,40,44,2021-05-15,"CH"
2021-05-02,31,31,32,32,32,33,34,34,35,36,38,31,33,37,2021-05-15,"CH"
2021-05-03,58,58,59,59,60,60,61,62,62,64,66,58,60,65,2021-05-15,"CH"
2021-05-04,42,43,43,44,44,45,46,47,47,49,52,42,45,50,2021-05-15,"CH"
2021-05-05,46,47,48,48,49,50,51,52,53,54,58,46,50,56,2021-05-15,"CH"
2021-05-06,42,44,45,45,46,47,48,50,50,52,57,43,47,54,2021-05-15,"CH"
2021-05-07,40,41,42,43,44,45.5,47,49,50,53,58,40,45.5,56,2021-05-15,"CH"
2021-05-08,22,24,25,26,27,29,31,33,34,37.1,45,23,29,41,2021-05-15,"CH"
2021-05-09,32,34,36,36,38,40,42,45,46,51,59,33,40,55,2021-05-15,"CH"
2021-05-10,32,35,37,38,40,43,46,49,51,57,69,33.95,43,61,2021-05-15,"CH"
2021-05-11,30,34,36,37,39,43,47,50,53,59,73,31,43,65.05,2021-05-15,"CH"
2021-05-12,20,24,27,28,31,34,39,45,48,56,74.0749999999999,22,34,65,2021-05-15,"CH"
2021-05-13,7,11,14,16,19,23.5,30,34,37,49,72.025,9,23.5,60,2021-05-15,"CH"
2021-05-14,7,11,15,17,21,27,34,40,44,56,78,9,27,67,2021-05-15,"CH"
2021-05-15,9,14,19,20,24,30,38,44,48.2,60.1,87,11,30,71.05,2021-05-15,"CH"
2021-04-11,40,40,40,40,40,40,40,40,40,40,40,40,40,40,2021-05-16,"CH"
2021-04-12,98,98,98,98,98,98,98,98,98,98,98,98,98,98,2021-05-16,"CH"
2021-04-13,58,58,58,58,58,58,58,58,58,58,58,58,58,58,2021-05-16,"CH"
2021-04-14,63,63,63,63,63,63,63,63,63,63,63,63,63,63,2021-05-16,"CH"
2021-04-15,85,85,85,85,85,85,85,85,85,85,85,85,85,85,2021-05-16,"CH"
2021-04-16,68,68,68,68,68,68,68,68,68,68,69,68,68,68,2021-05-16,"CH"
2021-04-17,43,43,43,43,43,43,43,43,43,43,44,43,43,44,2021-05-16,"CH"
2021-04-18,41,41,41,41,41,41,41,41,41,41,42,41,41,42,2021-05-16,"CH"
2021-04-19,72,72,72,72,72,72,72,72,72,73,73,72,72,73,2021-05-16,"CH"
2021-04-20,80,80,80,80,80,80,80,80,80,81,81,80,80,81,2021-05-16,"CH"
2021-04-21,78,78,78,78,78,78,78,78,78,79,80,78,78,79,2021-05-16,"CH"
2021-04-22,57,57,57,57,57,57,57,57,58,58,59,57,57,58,2021-05-16,"CH"
2021-04-23,63,63,63,63,63,63,63,64,64,64,65,63,63,65,2021-05-16,"CH"
2021-04-24,48,48,48,48,48,48,48,49,49,49,50,48,48,50,2021-05-16,"CH"
2021-04-25,44,44,44,44,44,44,45,45,45,45,46,44,44,46,2021-05-16,"CH"
2021-04-26,86,86,86,86,86,86,87,87,87,88,89,86,86,88,2021-05-16,"CH"
2021-04-27,68,68,68,68,68,68,69,69,69,70,71,68,68,71,2021-05-16,"CH"
2021-04-28,59,59,59,59,59,60,60,60,61,61,63,59,60,62,2021-05-16,"CH"
2021-04-29,60,60,60,60,60,61,61,62,62,63,64,60,61,64,2021-05-16,"CH"
2021-04-30,55,55,55,55,56,56,57,57,57,58,60,55,56,59,2021-05-16,"CH"
2021-05-01,39,39,39,40,40,40,41,42,42,43,45,39,40,44,2021-05-16,"CH"
2021-05-02,31,31,32,32,32,33,33,34,34,35,37,31,33,36,2021-05-16,"CH"
2021-05-03,58,58,59,59,59,60,61,62,62,63,65,58,60,64,2021-05-16,"CH"
2021-05-04,42,43,43,43,44,45,46,46,47,48,51,42,45,50,2021-05-16,"CH"
2021-05-05,46,47,47,48,48,49,50,51,52,53,56.025,46,49,55,2021-05-16,"CH"
2021-05-06,42,43,44,44,45,46,47,49,49,51,55,43,46,53,2021-05-16,"CH"
2021-05-07,39,40,41,42,43,44,45,47,47,49.1,53,40,44,52,2021-05-16,"CH"
2021-05-08,22,23,24,25,26,27,29,30,31,34,39,22,27,36,2021-05-16,"CH"
2021-05-09,31,32,34,34,36,37,39,41,42,45,51,32,37,48.05,2021-05-16,"CH"
2021-05-10,32,34,35,36,37,39,41,43,44,49,55.025,33,39,52,2021-05-16,"CH"
2021-05-11,29,32,34,34,36,38,41,44,45,50,59.025,30,38,54,2021-05-16,"CH"
2021-05-12,18,21,23,24,25.65,29,32,35,37,43,54,19,29,49,2021-05-16,"CH"
2021-05-13,4,7,10,11,13,16,21,24,26,33,48,5,16,42,2021-05-16,"CH"
2021-05-14,5,9,12,14,17,21,25.35,30,32,41,56.025,7,21,48,2021-05-16,"CH"
2021-05-15,6,11,14,16,19,23,30,35,39,51,75,8,23,61.05,2021-05-16,"CH"
2021-05-16,8,13,17,19,23,29,37,45,49,61,84,11,29,72,2021-05-16,"CH"
2021-04-12,98,98,98,98,98,98,98,98,98,98,98,98,98,98,2021-05-17,"CH"
2021-04-13,58,58,58,58,58,58,58,58,58,58,58,58,58,58,2021-05-17,"CH"
2021-04-14,63,63,63,63,63,63,63,63,63,63,63,63,63,63,2021-05-17,"CH"
2021-04-15,85,85,85,85,85,85,85,85,85,85,85,85,85,85,2021-05-17,"CH"
2021-04-16,68,68,68,68,68,68,68,68,68,68,68,68,68,68,2021-05-17,"CH"
2021-04-17,43,43,43,43,43,43,43,43,43,43,44,43,43,43,2021-05-17,"CH"
2021-04-18,41,41,41,41,41,41,41,41,41,41,42,41,41,41,2021-05-17,"CH"
2021-04-19,72,72,72,72,72,72,72,72,72,72,73,72,72,73,2021-05-17,"CH"
2021-04-20,80,80,80,80,80,80,80,80,80,80,81,80,80,81,2021-05-17,"CH"
2021-04-21,78,78,78,78,78,78,78,78,78,79,79,78,78,79,2021-05-17,"CH"
2021-04-22,58,58,58,58,58,58,58,58,58,59,59,58,58,59,2021-05-17,"CH"
2021-04-23,63,63,63,63,63,63,63,63,63,64,64,63,63,64,2021-05-17,"CH"
2021-04-24,48,48,48,48,48,48,48,48.25,49,49,50,48,48,49,2021-05-17,"CH"
2021-04-25,44,44,44,44,44,44,44,45,45,45,46,44,44,46,2021-05-17,"CH"
2021-04-26,87,87,87,87,87,87,88,88,88,89,89,87,87,89,2021-05-17,"CH"
2021-04-27,68,68,68,68,68,68,69,69,69,70,71,68,68,70,2021-05-17,"CH"
2021-04-28,60,60,60,60,60,60,61,61,61,62,63,60,60,62,2021-05-17,"CH"
2021-04-29,61,61,61,61,61,62,62,62,63,63,65,61,62,64,2021-05-17,"CH"
2021-04-30,56,56,56,56,56,57,57,58,58,59,60,56,57,59,2021-05-17,"CH"
2021-05-01,41,41,41,41,42,42,42,43,43,44,45.025,41,42,45,2021-05-17,"CH"
2021-05-02,31,31,31,32,32,32,33,33,34,35,37,31,32,36,2021-05-17,"CH"
2021-05-03,61,61,61,62,62,63,63,64,64,65,67,61,63,66,2021-05-17,"CH"
2021-05-04,42,42,43,43,43,44,45,45,46,47,49,42,44,48,2021-05-17,"CH"
2021-05-05,47,47,48,48,49,49,50,51,51,53,55,47,49,54,2021-05-17,"CH"
2021-05-06,42,43,43,44,44,45,46,47,47,49,53,42,45,51,2021-05-17,"CH"
2021-05-07,40,41,42,42,43,44,45,46,46,48,52,40,44,50,2021-05-17,"CH"
2021-05-08,22,23,24,25,25,26,28,29,29,31,34,23,26,33,2021-05-17,"CH"
2021-05-09,32,33,34,34,35,37,38,39,40,42,47,32,37,44,2021-05-17,"CH"
2021-05-10,32,34,35,35,36,38,40,41,42,45,49.025,33,38,47,2021-05-17,"CH"
2021-05-11,36,37,38,39,40,42,44,46,47,50,56,36,42,53,2021-05-17,"CH"
2021-05-12,30,32,33,34,36,38,40,42,43,47,56,31,38,51,2021-05-17,"CH"
2021-05-13,16,18,20,21,23,24,27,30,31,36,45.025,16.95,24,41,2021-05-17,"CH"
2021-05-14,12,15,17,18,20,23,26,29,31,37,52.025,14,23,43,2021-05-17,"CH"
2021-05-15,5,8,10,11,13,17,21,24,26,33,46,6,17,40,2021-05-17,"CH"
2021-05-16,5,10,13,14,17,21,26,29,32,39,56,7,21,48,2021-05-17,"CH"
2021-05-17,7,12,15.8,17,20,25,30,34,38,47,69,9,25,59.05,2021-05-17,"CH"
2021-04-13,58,58,58,58,58,58,58,58,58,58,58,58,58,58,2021-05-18,"CH"
2021-04-14,63,63,63,63,63,63,63,63,63,63,63,63,63,63,2021-05-18,"CH"
2021-04-15,85,85,85,85,85,85,85,85,85,85,85,85,85,85,2021-05-18,"CH"
2021-04-16,68,68,68,68,68,68,68,68,68,68,68,68,68,68,2021-05-18,"CH"
2021-04-17,43,43,43,43,43,43,43,43,43,43,44,43,43,43,2021-05-18,"CH"
2021-04-18,41,41,41,41,41,41,41,41,41,41,42,41,41,41,2021-05-18,"CH"
2021-04-19,72,72,72,72,72,72,72,72,72,72,73,72,72,73,2021-05-18,"CH"
2021-04-20,80,80,80,80,80,80,80,80,80,81,81,80,80,81,2021-05-18,"CH"
2021-04-21,78,78,78,78,78,78,78,78,78,79,79,78,78,79,2021-05-18,"CH"
2021-04-22,58,58,58,58,58,58,58,58,58,59,59,58,58,59,2021-05-18,"CH"
2021-04-23,65,65,65,65,65,65,65,65,65.2,66,66,65,65,66,2021-05-18,"CH"
2021-04-24,48,48,48,48,48,48,48,48,49,49,50,48,48,49,2021-05-18,"CH"
2021-04-25,44,44,44,44,44,44,44,45,45,45,46,44,44,46,2021-05-18,"CH"
2021-04-26,87,87,87,87,87,87,87,88,88,88,89,87,87,89,2021-05-18,"CH"
2021-04-27,68,68,68,68,68,68,69,69,69,70,71,68,68,70,2021-05-18,"CH"
2021-04-28,61,61,61,61,61,61,62,62,62,63,64,61,61,63,2021-05-18,"CH"
2021-04-29,61,61,61,61,61,61,62,62,63,63,64,61,61,64,2021-05-18,"CH"
2021-04-30,56,56,56,56,56,57,57,58,58,59,60,56,57,59,2021-05-18,"CH"
2021-05-01,41,41,41,41,41,42,42,43,43,44,45,41,42,44,2021-05-18,"CH"
2021-05-02,31,31,31,31,32,32,33,33,33,34,35,31,32,34,2021-05-18,"CH"
2021-05-03,61,61,61,61,62,62,63,63,64,65,66,61,62,65,2021-05-18,"CH"
2021-05-04,43,43,44,44,44,45,45,46,46,47,49,43,45,48,2021-05-18,"CH"
2021-05-05,48,48,49,49,49,50,51,52,52,53,56,48,50,55,2021-05-18,"CH"
2021-05-06,42,42,43,43,44,44,45,46,47,48,51,42,44,49,2021-05-18,"CH"
2021-05-07,42,43,43,44,44,45,46,47,47,49,52,42,45,51,2021-05-18,"CH"
2021-05-08,22,23,24,24,25,26,27,28,28,30,34,22,26,32,2021-05-18,"CH"
2021-05-09,33,34,35,36,36,37,39,40,40,42,47,34,37,45,2021-05-18,"CH"
2021-05-10,36,38,39,39,40,41,43,44,45,48,53,37,41,50,2021-05-18,"CH"
2021-05-11,35,36,38,38,39,41,42,44,44,47,52,36,41,50,2021-05-18,"CH"
2021-05-12,32,33,35,35,36,38,40,42,43,47,53.025,32,38,50,2021-05-18,"CH"
2021-05-13,20,21,23,24,25,28,30,32,34,38,45,21,28,41,2021-05-18,"CH"
2021-05-14,24,27,29,30,31,34,37,40,41,46,55,25,34,50,2021-05-18,"CH"
2021-05-15,15,18,20,21,23,26,30,32,33.2,40,51,17,26,46,2021-05-18,"CH"
2021-05-16,21,24,27,28,31,34,39,42,44,51,65.025,22.95,34,57,2021-05-18,"CH"
2021-05-17,14,18,21,22,25,29,34,37,41,49.1,67,16,29,60.05,2021-05-18,"CH"
2021-05-18,7,11,15,17,20,25,31,36,39,48,65,9,25,56.05,2021-05-18,"CH"
2021-04-14,63,63,63,63,63,63,63,63,63,63,63,63,63,63,2021-05-19,"CH"
2021-04-15,85,85,85,85,85,85,85,85,85,85,85,85,85,85,2021-05-19,"CH"
2021-04-16,68,68,68,68,68,68,68,68,68,68,68,68,68,68,2021-05-19,"CH"
2021-04-17,43,43,43,43,43,43,43,43,43,43,43,43,43,43,2021-05-19,"CH"
2021-04-18,41,41,41,41,41,41,41,41,41,41,41,41,41,41,2021-05-19,"CH"
2021-04-19,72,72,72,72,72,72,72,72,72,72,72,72,72,72,2021-05-19,"CH"
2021-04-20,80,80,80,80,80,80,80,80,80,80,81,80,80,80,2021-05-19,"CH"
2021-04-21,78,78,78,78,78,78,78,78,78,78,79,78,78,79,2021-05-19,"CH"
2021-04-22,58,58,58,58,58,58,58,58,58,58,59,58,58,59,2021-05-19,"CH"
2021-04-23,65,65,65,65,65,65,65,65,65,65,66,65,65,66,2021-05-19,"CH"
2021-04-24,48,48,48,48,48,48,48,48,48,49,49,48,48,49,2021-05-19,"CH"
2021-04-25,45,45,45,45,45,45,45,45,45,46,46,45,45,46,2021-05-19,"CH"
2021-04-26,87,87,87,87,87,87,87,87,88,88,89,87,87,88,2021-05-19,"CH"
2021-04-27,68,68,68,68,68,68,68,69,69,69,70,68,68,70,2021-05-19,"CH"
2021-04-28,61,61,61,61,61,61,61,62,62,62,63,61,61,63,2021-05-19,"CH"
2021-04-29,61,61,61,61,61,61,62,62,62,63,63,61,61,63,2021-05-19,"CH"
2021-04-30,56,56,56,56,56,56,57,57,57,58,59,56,56,58,2021-05-19,"CH"
2021-05-01,41,41,41,41,41,41,42,42,42,43,44,41,41,43,2021-05-19,"CH"
2021-05-02,31,31,31,31,31,32,32,32,33,33,35,31,32,34,2021-05-19,"CH"
2021-05-03,62,62,62,62,62,63,63,64,64,65,66,62,63,65,2021-05-19,"CH"
2021-05-04,43,43,43,43,44,44,45,45,45,46,48,43,44,47,2021-05-19,"CH"
